state,age,sex,race_ethnicity,citizen,married,school,military,income,public_housing,phone,health,family_size,mother_origin,father_origin
20,20,1,3,1,2,3,1,500,0,1,3,1,1,3
20,18,1,3,2,2,1,1,41000,0,1,3,5,3,3
20,17,1,3,2,2,1,1,41000,0,1,3,5,3,3
20,16,0,1,1,2,1,0,99213,0,1,3,3,1,5
20,16,0,3,1,2,1,0,32500,0,1,2,3,1,3
20,24,1,3,1,1,3,1,6400,0,1,2,5,1,3
20,17,0,3,2,2,1,1,21250,0,1,3,6,3,3
20,22,0,3,1,2,2,1,32800,0,1,1,1,3,3
20,17,1,3,1,1,3,1,18202,0,1,2,3,3,3
20,21,0,3,1,1,3,1,18202,0,1,1,3,3,9
10,19,0,3,1,2,3,1,458629,0,1,3,10,3,3
10,20,0,3,1,2,3,1,458629,0,1,3,10,3,3
10,23,1,3,1,2,3,1,458629,0,1,3,10,3,3
10,21,1,1,2,2,3,1,87000,0,1,1,3,5,5
10,23,0,3,1,2,3,1,26100,0,1,1,5,3,3
10,23,0,3,2,1,3,1,31000,0,0,3,3,3,3
10,16,0,4,1,2,1,0,35000,0,1,1,4,5,5
10,21,0,3,2,1,3,1,34121,0,1,1,5,3,3
10,22,0,3,2,2,3,1,34121,0,1,1,5,3,3
10,20,0,3,2,2,3,1,114502,0,1,1,2,3,3
10,22,0,3,2,1,3,1,23900,0,1,1,5,3,3
10,21,0,3,2,1,3,1,0,0,1,1,3,3,3
10,19,0,3,1,2,2,1,107600,0,1,1,3,2,1
10,18,1,3,1,1,3,1,52596,0,1,3,4,2,2
10,19,0,3,1,1,3,1,52596,0,1,3,4,2,2
10,22,0,3,1,2,3,1,52596,0,1,3,1,2,2
10,23,1,4,1,1,3,1,62120,0,1,1,3,5,5
10,16,0,4,2,2,1,0,39892,0,1,2,6,5,5
10,18,0,1,1,2,2,1,54000,0,1,2,2,1,6
10,20,1,2,1,2,2,1,800,0,1,3,1,5,1
10,24,0,3,2,2,3,1,42550,1,1,2,1,3,3
10,18,0,2,1,2,3,1,47000,0,1,1,2,3,3
10,24,0,1,1,1,3,1,66000,0,1,2,4,5,5
10,16,1,3,2,2,1,0,20000,0,1,3,5,3,3
10,18,1,3,1,2,1,1,102051,0,1,1,4,2,1
10,16,0,3,1,2,1,0,102051,0,1,1,4,2,1
10,22,0,1,1,2,3,1,43578,0,1,2,3,6,6
10,21,0,3,2,2,3,1,39500,0,0,3,1,3,3
10,24,0,3,2,2,3,1,39500,0,0,3,1,3,3
10,23,0,3,2,2,3,1,39500,0,0,3,1,3,3
10,22,1,3,2,3,3,1,62000,0,1,3,7,3,3
10,20,0,3,2,2,3,1,62000,0,1,3,7,3,3
10,20,0,1,1,2,2,1,1120,0,1,3,5,5,5
10,19,1,1,1,2,2,1,1120,0,1,3,5,5,5
10,19,1,4,1,2,1,1,49476,0,1,4,6,5,5
10,17,0,4,1,2,1,1,49476,0,1,2,6,5,1
10,24,0,3,1,2,3,1,172366,0,1,1,2,1,6
10,18,0,4,1,2,2,1,146400,0,1,1,3,5,5
10,24,0,3,2,2,3,1,60560,0,1,1,2,3,3
10,18,0,3,2,2,3,1,60560,0,1,1,1,3,3
10,20,1,2,2,1,3,1,15000,0,1,3,3,7,7
10,20,0,3,2,2,3,1,48000,0,0,1,5,3,3
10,20,1,3,2,2,2,1,56000,0,0,3,4,3,3
10,18,0,3,2,2,1,1,56000,0,0,3,4,3,3
10,17,1,3,2,2,3,1,56000,0,0,3,4,3,3
10,19,1,3,1,2,2,1,19000,0,1,1,4,3,3
10,24,1,3,2,1,3,1,46100,0,1,1,4,3,3
10,16,1,3,1,2,1,0,30000,0,1,1,4,3,3
10,22,1,3,1,2,3,1,26600,0,1,2,4,1,2
10,20,0,3,2,2,3,1,43640,0,1,3,5,3,3
10,16,1,1,1,2,1,0,125838,0,1,1,3,5,5
10,17,0,1,1,2,1,1,132337,0,1,1,3,5,5
10,19,1,2,2,2,2,1,77000,0,1,2,4,7,7
10,23,0,2,1,2,3,1,103763,0,0,3,4,3,3
10,19,0,2,1,2,2,1,103763,0,0,3,4,3,3
10,24,0,4,1,1,3,1,57000,0,1,1,3,5,5
10,24,1,4,2,1,3,1,57000,0,1,1,3,5,5
10,21,1,1,1,2,2,1,85000,0,1,2,5,3,1
10,19,0,1,1,2,2,1,85000,0,1,2,5,3,1
10,22,0,4,1,2,3,1,85506,0,1,3,3,5,1
24,22,0,3,2,2,3,1,3500,0,0,2,1,3,3
24,23,1,1,2,1,3,1,108400,0,1,1,2,6,6
24,17,1,1,2,2,3,1,25000,0,1,2,3,6,6
24,22,1,4,1,2,3,1,33289,0,0,2,2,1,6
24,20,1,1,1,2,3,1,20000,0,1,2,1,6,1
24,18,1,2,1,2,1,1,19368,1,1,3,3,1,6
24,22,1,3,2,1,3,1,44000,0,1,1,3,3,3
24,22,0,4,1,2,3,1,98451,0,1,2,3,5,1
24,24,0,3,2,1,3,1,80650,0,1,1,5,3,3
24,24,1,3,2,1,3,1,80650,0,1,1,5,3,3
24,18,1,1,1,2,1,1,16000,0,1,1,2,3,3
24,18,0,2,1,2,1,1,81000,0,1,1,4,7,7
24,16,1,2,1,2,1,0,81000,0,1,1,4,7,7
24,18,1,4,1,2,2,1,44000,0,1,3,5,5,5
24,17,1,4,1,2,1,1,44000,0,1,3,5,5,5
24,22,1,1,1,2,3,1,98792,0,1,2,2,1,6
24,20,1,3,2,1,3,1,57800,0,1,1,3,3,3
24,22,0,1,1,1,3,2,57800,0,1,1,3,1,6
24,20,0,4,2,2,2,1,48000,0,1,2,4,5,5
24,16,0,4,2,2,1,0,48000,0,1,2,4,5,5
24,19,0,2,2,2,3,1,60000,0,1,2,4,7,7
24,22,0,1,2,2,3,1,172285,0,1,1,5,7,7
24,23,1,3,2,1,3,1,36000,0,1,2,3,3,3
24,21,0,2,1,2,3,1,65000,0,1,1,1,3,3
24,19,1,4,1,2,2,1,129964,0,1,1,4,7,5
24,19,0,1,1,2,3,1,111295,0,1,3,4,1,6
24,20,1,4,1,3,2,1,11694,0,1,1,1,5,5
24,19,0,4,2,2,2,1,159002,0,1,1,4,5,5
24,23,1,2,1,2,2,1,46350,0,1,2,1,3,3
24,21,0,3,2,2,3,1,89217,0,1,2,5,3,3
24,17,1,3,2,2,1,1,89217,0,1,2,5,3,3
24,22,1,2,2,2,2,1,28461,0,1,2,4,7,7
24,17,1,2,2,2,2,1,28461,0,1,2,4,7,7
24,23,1,4,2,2,2,1,82000,0,1,1,4,5,5
24,18,0,1,1,2,2,1,489588,0,1,2,3,5,5
24,16,0,4,1,2,1,0,103000,0,1,2,5,1,5
24,20,1,1,1,2,3,1,301354,0,1,1,4,8,1
24,16,0,1,1,2,1,0,301354,0,1,1,4,8,1
24,18,0,2,1,2,3,1,27016,0,1,3,3,3,1
24,18,0,4,1,2,1,1,79836,0,1,2,4,5,5
24,17,0,1,1,2,1,1,129000,0,1,1,2,1,6
24,20,0,4,2,2,2,1,49400,0,1,2,3,5,5
24,18,1,4,2,2,1,1,49400,0,1,3,3,5,5
24,22,0,4,1,2,2,1,132000,0,1,2,4,5,5
24,18,1,4,1,2,2,1,132000,0,1,2,4,5,5
24,21,1,3,2,2,3,1,52000,0,1,2,1,3,3
24,19,1,3,2,2,2,1,38000,0,0,2,4,3,3
24,24,1,4,2,1,3,1,63050,0,1,1,2,5,5
24,24,1,4,2,1,3,1,115125,0,1,2,3,5,5
24,23,1,2,1,2,3,1,30002,0,1,1,2,1,6
24,17,0,4,1,2,1,1,272135,0,1,3,3,5,5
24,20,0,3,2,2,3,1,78180,0,1,2,3,3,3
24,21,1,3,1,2,2,1,79300,0,1,2,2,1,3
24,22,1,4,2,2,3,1,22003,0,1,2,1,5,5
24,24,1,4,2,2,3,1,65582,0,1,1,3,5,5
24,22,1,3,1,1,3,1,71700,0,1,1,3,7,1
24,19,0,1,2,2,2,1,44500,0,1,1,2,6,3
24,17,1,3,2,2,1,1,92000,0,1,3,5,3,3
24,16,0,3,2,2,1,0,92000,0,1,3,5,3,3
24,19,0,1,1,2,2,1,148348,0,1,1,4,1,5
24,22,1,4,1,2,3,1,118000,0,1,2,1,5,5
24,20,1,4,1,2,2,1,239050,0,1,1,5,5,1
24,19,1,4,1,2,2,1,239050,0,1,1,5,5,1
24,24,0,3,1,2,3,1,29000,0,1,3,1,3,3
24,19,0,1,2,2,2,1,134000,0,1,2,5,6,6
24,22,1,1,2,2,2,1,134000,0,1,2,5,6,6
24,21,1,1,2,2,2,1,134000,0,1,2,5,6,6
24,20,1,3,1,2,2,1,64877,0,1,4,4,1,2
24,24,0,3,2,1,3,1,89091,0,1,2,4,3,3
24,22,0,3,2,2,3,1,89091,0,1,2,4,3,3
24,24,1,3,2,1,3,1,89091,0,1,2,4,3,3
24,24,1,1,2,1,3,1,298029,0,1,1,2,6,6
24,19,1,2,2,2,2,1,77200,0,1,1,4,7,7
24,23,1,4,1,2,3,1,18458,0,1,1,4,5,5
24,20,1,1,2,2,1,1,79020,0,1,1,2,3,3
24,23,0,1,2,2,3,1,79020,0,1,2,2,3,3
24,22,1,4,1,2,2,1,66600,0,1,3,2,5,5
24,18,1,3,2,2,1,1,45000,0,1,2,5,3,3
24,18,0,3,2,2,1,1,45000,0,1,2,2,3,3
24,23,0,1,1,1,3,1,50006,0,1,1,1,5,1
24,23,1,3,2,2,2,1,81166,0,1,2,3,3,3
24,16,0,3,1,2,1,0,45276,0,1,3,6,3,3
24,23,1,3,1,2,2,1,70320,0,1,2,3,3,3
24,20,1,1,1,2,2,1,129294,0,1,2,4,1,7
24,17,1,3,2,2,2,1,85960,0,1,3,4,4,4
24,18,0,3,1,2,1,1,19000,0,1,3,3,3,3
24,16,0,3,1,2,1,0,19000,0,1,3,3,3,3
24,24,1,2,1,2,2,1,76673,0,1,3,4,3,3
24,19,0,2,1,2,2,1,76673,0,1,3,4,3,3
24,21,0,4,1,2,2,1,81809,0,1,1,3,5,5
24,16,1,3,1,2,1,0,59249,0,1,2,3,3,3
24,18,1,3,1,2,2,1,50086,0,1,2,2,3,3
24,20,0,3,1,2,2,1,36000,0,0,2,4,3,3
24,16,1,3,1,2,1,0,36000,0,0,2,4,3,3
24,22,1,2,1,2,2,1,31904,0,1,3,3,3,1
24,19,1,3,2,2,2,1,37000,0,1,2,4,4,4
24,24,0,3,2,2,1,1,95900,0,1,3,3,3,3
24,20,0,3,1,2,3,1,82000,0,1,1,6,3,3
24,24,1,3,2,2,3,1,82000,0,1,1,6,3,3
24,22,1,3,2,2,3,1,82000,0,1,1,6,3,3
24,21,0,3,1,2,3,1,141951,0,1,1,5,3,3
24,18,0,3,1,2,2,1,141951,0,1,1,5,3,3
24,19,1,3,1,1,2,1,40000,0,1,3,3,3,3
24,17,1,1,1,2,1,1,39695,0,1,2,3,1,3
24,17,0,4,1,2,1,1,192200,0,1,1,5,5,5
24,16,1,4,1,2,1,0,196860,0,1,1,3,5,1
24,18,1,1,1,2,2,1,116200,0,1,1,5,5,5
24,16,0,1,1,2,1,0,116200,0,1,1,5,5,5
24,16,1,1,1,2,1,0,424567,0,1,1,4,1,6
24,19,1,4,1,2,2,1,80200,0,1,3,6,5,5
24,20,0,6,1,2,2,1,121442,0,1,2,3,6,6
24,18,1,1,1,2,2,1,121442,0,1,2,3,6,6
24,16,1,3,1,2,1,0,50020,0,1,3,5,3,3
24,20,1,3,2,2,3,1,25500,0,0,2,3,3,3
24,16,1,2,1,2,1,0,75000,0,1,2,4,7,7
24,19,0,2,1,2,2,1,310000,0,0,2,6,7,7
24,22,1,3,2,1,3,1,40000,0,0,2,4,3,3
24,22,1,3,2,1,2,1,61000,0,0,2,5,3,3
24,23,1,3,2,3,2,1,119295,0,1,2,8,3,3
24,24,0,3,2,2,2,1,119295,0,1,2,8,3,3
24,19,0,3,2,1,2,1,119295,0,1,2,8,3,3
24,19,1,3,2,1,2,1,119295,0,1,2,8,3,3
24,21,0,3,2,1,2,1,119295,0,1,3,8,3,3
24,18,0,3,1,2,1,1,44000,0,0,2,4,3,3
24,16,0,3,1,2,1,0,44000,0,0,2,4,3,3
24,22,0,3,2,2,3,1,120000,0,1,1,5,3,3
24,17,1,3,1,2,1,1,120000,0,1,1,5,3,3
24,24,0,3,2,2,3,1,77000,0,0,2,2,3,3
24,22,1,2,1,2,3,1,75350,0,1,1,2,7,7
24,22,0,2,1,2,2,1,133376,0,1,2,4,7,7
24,17,1,2,1,2,1,1,85337,0,1,1,4,7,7
24,22,0,2,1,2,3,1,85677,0,1,2,5,3,3
24,20,0,2,1,2,3,1,85677,0,1,1,5,3,3
24,22,0,2,2,2,2,1,85677,0,1,2,5,3,3
24,18,1,3,1,2,2,1,61000,0,0,2,5,3,3
24,20,0,3,2,1,3,1,52000,0,0,2,1,3,3
24,22,0,3,2,1,3,1,37000,0,1,3,1,3,3
24,19,1,3,1,2,3,1,60307,0,1,3,4,3,3
24,22,1,3,2,2,3,1,81000,0,1,2,7,3,3
24,22,1,3,2,1,2,1,81000,0,1,2,7,3,3
24,24,1,3,2,1,3,1,46004,0,1,2,4,3,3
24,24,1,4,2,2,2,1,113000,0,1,3,1,5,5
24,22,1,4,1,2,3,1,182000,0,1,2,4,5,5
24,16,1,4,1,2,1,0,182000,0,1,2,4,5,5
24,21,0,2,2,2,3,1,65160,0,1,1,5,7,7
24,20,0,2,1,3,2,1,195051,0,0,2,5,7,7
24,19,0,2,1,3,2,1,195051,0,0,1,5,7,7
24,16,0,2,1,3,1,0,195051,0,0,1,5,7,7
24,22,1,2,2,2,2,1,77000,0,1,1,6,7,7
24,19,0,2,2,2,2,1,77000,0,1,1,6,7,7
24,24,1,2,1,2,3,1,120030,0,1,1,4,2,3
24,23,1,3,2,2,3,1,70000,0,0,2,4,3,3
24,21,0,3,2,2,3,1,77000,0,0,2,5,3,3
11,23,0,4,1,2,3,1,164170,0,1,3,1,5,5
11,22,0,4,2,2,3,1,29000,0,1,2,1,5,6
11,23,0,1,2,2,2,1,42400,0,1,1,1,7,6
11,24,0,2,2,2,3,1,128100,0,1,2,4,7,7
11,17,1,2,2,2,1,1,128100,0,1,2,4,7,7
11,20,1,3,2,2,3,1,25000,0,1,1,7,3,3
11,17,1,3,2,2,1,1,25000,0,1,1,7,3,3
11,23,0,1,1,2,3,1,79413,0,1,1,1,6,1
11,22,0,5,1,2,3,1,40550,0,1,1,1,5,5
11,16,0,2,1,2,1,0,55000,0,1,1,6,7,7
11,22,0,3,2,2,3,1,54000,0,1,3,7,3,3
11,21,0,3,2,2,3,1,54000,0,1,3,7,3,3
11,22,1,2,2,2,2,1,97700,0,1,1,2,7,7
11,23,1,2,2,1,3,1,56913,0,1,1,5,7,7
11,16,0,3,2,2,1,0,51000,0,1,3,6,3,3
11,21,1,4,1,2,2,1,132935,0,1,4,2,5,5
11,17,1,1,1,2,1,1,27000,0,1,3,7,3,3
11,21,1,3,2,2,2,1,20847,0,0,3,1,3,3
11,24,1,4,1,2,2,1,67350,0,1,2,1,7,5
11,22,1,1,1,2,2,1,20000,0,1,2,1,6,1
11,23,0,3,2,1,3,1,21000,0,1,3,2,3,3
11,23,1,3,2,2,2,1,432815,0,1,1,1,3,3
11,21,0,3,1,2,3,1,32402,0,1,4,7,3,3
11,19,1,3,1,1,3,1,32402,0,1,4,7,3,3
11,23,0,1,1,2,3,1,40200,0,1,1,1,7,7
11,22,0,3,1,2,3,1,40200,0,1,2,1,4,5
11,24,0,4,2,2,3,1,228691,0,1,1,1,5,5
11,23,1,3,1,2,3,1,228691,0,1,1,1,4,1
11,18,1,1,1,2,1,1,93606,0,1,1,4,4,1
11,17,0,3,2,2,1,1,20000,0,1,4,3,3,3
11,22,0,3,2,2,3,1,176012,0,1,1,8,3,3
11,21,0,3,2,2,3,1,176012,0,1,1,8,3,3
11,21,0,3,2,2,3,1,176012,0,1,1,8,3,3
11,24,0,1,1,2,3,1,31907,0,1,2,1,5,1
11,20,1,3,2,2,2,1,13000,0,0,2,3,3,3
11,16,0,3,1,2,1,0,20000,0,0,2,4,3,3
11,23,0,3,1,2,3,1,60990,0,0,2,3,3,3
11,18,1,3,2,2,1,1,52800,0,0,1,7,3,3
11,17,0,3,1,2,1,1,52800,0,0,1,7,3,3
11,16,0,3,1,2,1,0,52800,0,0,1,7,3,3
11,20,1,3,2,2,3,1,31200,0,1,2,1,3,3
11,23,0,3,2,2,1,1,53500,0,1,2,1,3,3
11,16,1,2,2,2,1,0,65317,0,1,2,5,4,4
11,21,1,4,1,2,2,1,13000,0,1,3,3,1,3
11,17,0,4,2,2,1,1,24898,0,1,2,2,5,5
11,20,1,3,1,2,2,1,28971,0,1,4,1,2,1
11,24,1,2,2,2,3,1,46061,0,1,2,2,3,3
11,21,1,2,2,2,3,1,46061,0,1,2,1,3,3
11,24,1,2,2,2,3,1,75049,0,1,1,2,3,3
11,16,1,6,1,2,1,0,130000,0,1,1,3,3,6
11,18,0,3,2,2,3,1,57000,0,1,1,1,3,3
11,22,0,3,2,1,3,1,74000,0,1,3,3,3,3
11,23,1,3,2,1,3,1,74000,0,1,3,3,3,3
11,22,1,3,2,2,3,1,74000,0,1,3,3,3,3
11,24,1,4,2,2,2,1,80000,0,1,1,1,5,5
11,23,0,3,2,2,3,1,41240,0,1,3,4,3,3
11,22,1,1,1,2,2,1,13202,0,1,1,1,1,6
11,24,0,2,1,2,3,1,97060,0,1,2,3,7,7
11,18,1,2,2,2,2,1,97060,0,1,2,3,7,7
11,24,0,3,2,2,3,1,75000,0,1,3,2,3,3
11,23,0,1,1,2,3,1,1000,0,1,2,1,1,5
11,24,1,3,2,2,3,1,23000,0,1,3,1,4,4
11,23,1,2,2,2,2,1,436909,0,1,1,1,7,7
11,24,0,1,1,2,3,1,72115,0,1,1,2,6,6
11,20,0,3,2,2,3,1,34408,0,1,2,1,3,3
11,17,0,3,2,2,1,1,43613,0,1,2,3,4,4
11,22,0,3,2,2,3,1,27000,0,1,2,1,3,3
11,22,1,3,2,2,3,1,50000,0,1,4,3,3,3
11,20,1,3,1,2,3,1,50000,0,1,4,3,3,3
11,16,0,3,1,2,1,0,30000,0,1,2,3,3,1
11,23,1,4,1,2,3,1,81558,0,0,1,1,5,5
11,22,1,3,1,2,3,1,81558,0,0,1,1,3,3
11,17,1,3,1,2,1,1,50120,0,1,2,4,3,3
11,18,1,3,1,2,3,1,46000,0,1,2,3,3,3
11,24,1,3,2,1,3,1,37000,0,0,2,4,3,3
11,20,0,3,2,1,3,1,37000,0,0,2,4,3,3
11,20,0,3,2,2,3,1,9002,0,0,2,1,3,3
11,22,0,3,2,2,3,1,55000,0,1,2,2,3,3
11,18,1,3,2,2,1,1,25000,0,1,2,4,3,3
11,24,1,3,2,1,1,1,30098,0,1,2,4,3,3
11,23,1,4,1,2,2,1,211800,0,1,1,1,5,5
11,21,0,2,2,2,3,1,30300,0,1,3,3,3,3
11,22,1,5,1,2,3,1,68410,0,1,2,1,5,5
11,17,1,2,1,2,1,1,16344,0,1,2,2,1,7
11,16,0,4,2,2,1,0,36110,0,1,2,1,5,5
11,20,0,3,1,2,1,1,15000,0,1,2,3,4,4
11,23,0,2,2,2,2,1,19152,0,1,3,4,7,7
11,22,1,3,2,2,2,1,211176,0,1,1,1,3,3
11,21,1,3,2,2,3,1,58000,0,0,2,3,3,3
11,23,1,1,1,2,3,1,65000,0,0,2,2,1,5
11,24,0,3,1,2,3,1,65000,0,0,2,2,3,3
51,18,1,1,2,2,3,1,67025,0,1,1,4,6,6
51,23,1,3,2,2,3,1,36000,0,0,2,4,3,3
51,24,0,3,2,1,3,1,88096,0,0,2,1,3,3
51,23,0,3,2,1,3,1,88096,0,0,2,1,3,3
51,21,0,3,2,2,3,1,88096,0,0,4,1,3,3
51,19,1,3,2,1,3,1,30615,0,1,3,3,3,3
51,18,0,1,1,2,3,1,8750,0,1,2,2,1,3
51,19,0,3,2,2,3,1,17500,0,0,2,3,4,4
51,18,0,3,2,2,2,1,63000,0,1,2,4,3,3
51,24,1,3,2,3,2,1,31000,0,1,1,1,4,4
51,17,0,2,1,2,1,1,133395,0,1,2,3,3,3
51,22,0,3,2,2,3,1,46000,0,1,2,3,3,3
51,22,1,3,1,2,3,1,64120,0,0,2,2,1,4
51,23,1,4,1,2,3,1,66000,0,1,2,2,5,5
51,16,0,1,1,2,1,0,57800,0,1,1,4,5,5
51,20,0,4,2,2,2,1,19798,0,1,3,1,5,5
51,20,0,4,2,2,2,1,19798,0,1,3,1,5,5
51,20,1,2,1,2,2,1,19200,0,1,2,1,7,7
51,20,1,2,1,2,2,1,19200,0,1,2,1,7,7
51,20,1,2,1,2,2,1,19200,0,1,2,1,7,7
51,22,0,2,1,2,2,1,14000,0,1,3,1,7,7
51,23,0,2,1,2,2,1,14000,0,1,3,1,7,7
51,21,1,1,1,1,3,1,37400,0,1,2,4,6,1
51,22,0,1,1,2,3,1,50000,0,1,3,3,6,6
51,20,1,1,1,2,3,1,50000,0,1,3,3,6,6
51,24,1,1,1,1,2,1,54800,0,1,1,2,6,6
51,23,1,2,2,2,3,1,23000,0,1,1,1,5,5
51,24,0,4,1,2,2,1,20105,0,1,1,1,5,5
51,18,0,3,1,2,1,1,67752,0,1,1,2,1,4
51,18,1,3,1,2,1,1,115300,0,1,2,1,2,1
51,16,0,2,1,2,1,0,77883,0,1,1,4,3,1
51,17,1,3,1,2,1,1,47440,0,1,1,2,2,1
51,18,0,3,2,2,1,1,110000,0,1,1,3,4,6
51,23,0,3,2,2,3,1,45000,0,1,2,2,3,3
51,22,1,1,1,2,2,1,92004,0,1,2,6,5,5
51,20,1,1,1,2,3,1,92004,0,1,2,6,5,5
51,18,0,1,1,1,1,1,92004,0,1,2,6,5,1
51,16,0,1,1,2,1,0,92004,0,1,2,6,5,1
51,16,0,1,1,2,1,0,115240,0,1,2,2,4,1
51,24,1,4,2,1,3,1,80000,0,1,1,2,5,5
51,23,1,4,1,2,3,1,69708,0,1,1,1,5,5
51,22,0,3,2,2,3,1,78000,0,1,3,5,3,3
51,24,0,3,1,2,3,1,108422,0,1,3,4,4,4
51,17,1,3,1,2,1,1,108422,0,1,3,4,4,4
51,24,0,3,1,2,3,1,40000,0,1,2,2,3,3
51,19,1,4,1,2,2,1,40000,0,1,3,5,5,5
51,18,0,4,1,2,2,1,40000,0,1,3,5,5,5
51,16,1,4,1,2,1,0,40000,0,1,3,5,5,5
51,22,0,4,1,2,3,1,203002,0,1,1,4,5,5
51,19,0,4,1,2,2,1,203002,0,1,1,4,5,5
51,18,1,4,1,2,1,1,134000,0,1,1,5,5,5
51,20,1,3,2,1,3,1,60000,0,1,3,6,3,3
51,18,1,1,1,2,2,1,31928,0,1,2,3,5,5
51,16,1,1,1,2,1,0,31928,0,1,2,3,5,5
51,24,0,3,2,2,3,1,51500,0,1,3,1,3,3
51,21,0,3,2,2,3,1,51500,0,1,3,1,3,3
51,19,0,4,2,2,1,1,86410,0,1,1,4,5,5
51,17,0,4,1,2,1,1,172363,0,1,1,3,5,5
51,21,1,4,1,2,2,1,109752,0,1,1,5,5,5
51,17,0,4,1,2,1,1,109752,0,1,1,5,5,5
51,19,1,4,2,2,1,1,66000,0,1,1,3,5,5
51,22,0,4,2,2,3,1,66000,0,1,3,3,5,5
51,20,0,4,1,2,2,1,153427,0,1,1,6,1,5
51,17,0,4,1,2,1,1,153427,0,1,1,6,1,5
51,16,0,1,1,2,1,0,120582,0,1,1,4,5,5
51,20,0,2,1,2,2,1,179456,0,1,1,4,3,6
51,19,0,2,1,2,2,1,179456,0,1,2,4,3,6
51,19,1,3,1,2,2,1,25000,1,1,1,3,3,3
51,22,1,4,1,2,2,1,103025,0,1,2,6,5,5
51,24,1,4,1,1,3,1,143002,0,1,1,10,5,5
51,24,1,2,1,2,3,1,83769,0,1,1,9,4,4
51,23,0,2,1,2,2,1,83769,0,1,3,9,4,4
51,22,0,2,1,2,3,1,83769,0,1,3,9,4,4
51,20,0,2,1,2,2,1,83769,0,1,3,9,4,4
51,18,1,3,1,2,1,1,105000,0,1,3,3,3,3
51,16,1,3,2,2,1,0,46534,0,1,3,5,3,3
51,21,0,3,1,2,2,1,100000,0,1,1,3,3,3
51,19,0,3,1,2,3,1,4060,0,1,3,4,4,3
51,23,1,3,1,1,2,1,85000,0,1,1,4,3,3
51,19,1,3,2,2,1,1,228600,0,1,1,4,4,4
51,16,1,3,2,2,1,0,228600,0,1,1,4,4,4
51,22,0,4,1,2,2,1,150000,0,1,3,3,1,5
51,16,1,2,1,2,1,0,37710,1,1,2,2,1,4
51,22,0,4,2,2,1,1,107743,0,1,1,4,5,5
51,24,1,2,1,2,1,1,82020,0,1,1,3,1,7
51,24,1,3,2,2,1,1,35703,0,1,3,3,3,3
51,19,1,1,1,2,2,1,49800,0,1,1,4,5,5
51,18,1,1,1,2,2,1,49800,0,1,1,4,5,5
51,23,1,4,1,2,2,1,102481,0,1,1,5,5,5
51,21,1,4,1,2,2,1,102481,0,1,1,5,5,5
51,24,0,3,2,2,3,1,49000,0,1,3,4,3,3
51,20,1,3,1,2,2,1,57644,0,1,3,2,4,4
51,24,0,4,2,2,2,1,74050,0,1,1,4,5,5
51,18,1,4,2,2,2,1,74050,0,1,1,4,5,5
51,16,0,1,1,2,1,0,88600,0,1,1,3,6,1
51,16,0,4,1,2,1,0,82715,0,1,1,3,5,1
51,20,1,3,1,2,3,1,60000,0,1,3,5,3,3
51,16,0,3,1,2,1,0,60000,0,1,3,5,3,3
51,24,1,1,2,2,3,1,73614,0,1,3,3,3,3
51,18,0,4,2,2,1,1,438311,0,1,1,4,5,5
51,18,1,2,1,2,1,1,115030,0,1,1,10,3,3
51,16,1,2,1,2,1,0,115030,0,1,1,10,3,3
51,23,0,3,2,1,3,1,25015,0,0,3,3,3,3
51,17,1,2,1,2,1,1,89000,0,1,2,9,9,9
51,22,0,1,1,2,3,1,110000,0,1,1,6,6,6
51,19,0,1,1,2,3,1,110000,0,1,1,6,6,6
51,19,1,6,1,2,2,1,132950,0,1,1,4,6,1
51,18,1,3,2,2,1,1,38000,0,1,3,1,6,6
51,21,1,1,1,2,2,1,90000,0,1,2,7,5,5
51,16,0,1,1,2,3,0,90000,0,1,2,7,5,5
51,22,0,3,1,2,3,1,83030,0,1,2,5,3,1
51,23,1,3,1,3,2,1,44000,0,1,1,3,4,4
51,23,0,1,2,2,3,1,44000,0,1,2,3,7,7
54,16,1,1,2,2,1,0,64675,0,1,1,1,6,6
54,21,0,6,1,2,2,1,287584,0,1,2,3,1,3
54,18,1,1,1,2,2,1,86000,0,1,1,2,6,1
54,22,0,4,1,2,3,1,34100,0,1,3,3,5,1
54,17,0,4,1,2,1,1,162500,0,1,2,4,5,5
54,18,1,3,1,2,2,1,35080,0,1,2,5,1,3
54,16,0,3,1,2,1,0,35080,0,1,2,5,1,3
54,17,1,1,1,2,1,1,85022,0,1,3,4,1,6
54,21,0,1,1,2,2,1,215320,0,1,4,3,3,1
37,22,1,3,2,1,3,1,39000,0,1,2,2,3,3
37,24,0,3,1,1,3,1,20000,0,1,1,3,3,3
37,21,1,3,1,1,3,1,20000,0,1,1,3,3,3
37,22,0,1,1,2,3,1,114584,0,1,2,3,1,7
37,18,0,1,2,2,2,1,19000,0,0,1,1,6,6
37,23,0,2,1,2,1,1,9601,0,1,3,3,1,4
37,23,0,4,2,2,2,1,118843,0,1,5,3,5,5
37,20,0,1,1,2,2,1,96002,0,1,1,3,5,1
37,16,0,3,2,2,1,0,35000,0,1,1,3,3,3
37,17,0,3,2,2,1,1,22380,0,1,1,3,3,3
37,22,0,3,2,2,3,1,60000,0,1,2,1,3,3
37,22,0,3,1,1,3,1,44756,0,1,1,4,2,1
37,21,1,1,2,2,2,1,150200,0,1,1,4,5,5
37,16,0,2,2,2,1,0,33000,0,1,1,6,7,7
